7.951864e-03,2.368036e+00,1.276354e-01
8.190420e-03,2.348024e+00,1.211876e-01
8.436133e-03,2.346771e+00,1.046242e-01
8.689217e-03,2.190388e+00,8.459569e-02
8.949893e-03,2.182124e+00,7.798633e-02
9.218390e-03,2.152338e+00,7.612718e-02
9.494942e-03,2.253653e+00,7.104011e-02
9.779790e-03,1.968028e+00,5.954295e-02
1.007318e-02,1.364209e+00,4.081142e-02
1.037538e-02,7.030574e-01,2.271319e-02
1.068664e-02,3.925704e-01,1.449580e-02
1.100724e-02,2.108489e-01,9.538432e-03
1.133746e-02,8.848002e-02,5.430973e-03
1.167758e-02,3.645688e-02,3.144665e-03
1.202791e-02,1.909832e-02,2.115738e-03
1.238875e-02,3.041654e-02,2.474253e-03
1.276041e-02,4.963882e-02,2.985596e-03
1.314322e-02,5.514965e-02,2.928966e-03
1.353752e-02,5.848823e-02,2.790480e-03
1.394364e-02,4.770879e-02,2.334878e-03
1.436195e-02,3.352869e-02,1.819835e-03
1.479281e-02,1.821303e-02,1.271430e-03
1.523659e-02,8.940211e-03,8.374028e-04
1.569369e-02,5.855993e-03,6.340186e-04
1.616450e-02,1.419111e-02,9.394265e-04
1.664944e-02,2.276563e-02,1.136956e-03
1.714892e-02,3.301066e-02,1.299907e-03
1.766339e-02,3.438340e-02,1.262133e-03
1.819329e-02,3.236125e-02,1.176549e-03
1.873909e-02,2.324704e-02,9.447171e-04
1.930126e-02,1.324082e-02,6.807355e-04
1.988030e-02,6.608414e-03,4.590262e-04
2.047671e-02,5.246559e-03,3.933347e-04
2.109101e-02,7.972059e-03,4.668871e-04
2.172374e-02,1.275567e-02,5.707652e-04
2.237545e-02,1.428914e-02,5.862710e-04
2.304672e-02,1.024203e-02,4.811360e-04
2.373812e-02,7.009329e-03,3.920325e-04
2.445026e-02,3.151204e-03,2.283583e-04
2.518377e-02,2.311586e-03,1.981490e-04
2.593928e-02,3.216679e-03,2.226514e-04
2.671746e-02,4.690795e-03,2.612616e-04
2.751898e-02,4.419278e-03,2.525443e-04
2.834455e-02,2.868479e-03,1.962695e-04
2.919489e-02,2.005302e-03,1.581951e-04
3.007074e-02,2.788878e-03,1.763927e-04
3.097286e-02,3.608526e-03,1.900819e-04
3.190205e-02,4.150344e-03,1.960250e-04
3.285911e-02,3.259946e-03,1.662478e-04
3.384488e-02,2.121953e-03,1.264109e-04
3.486023e-02,1.707014e-03,1.061417e-04
3.590603e-02,1.944837e-03,1.110058e-04
3.698321e-02,2.321943e-03,1.176493e-04
3.809271e-02,1.369516e-03,8.516229e-05
3.923549e-02,9.185612e-04,6.628348e-05
4.041256e-02,8.667948e-04,5.619146e-05
4.162493e-02,1.000637e-03,5.726117e-05
4.287368e-02,7.248953e-04,4.545064e-05
4.415989e-02,6.244968e-04,3.982835e-05
4.548469e-02,8.723747e-04,4.629489e-05
4.684923e-02,8.877789e-04,4.537573e-05
4.825471e-02,6.655859e-04,3.715182e-05
4.970235e-02,6.179936e-04,3.383485e-05
5.119342e-02,5.551635e-04,3.019403e-05
5.272922e-02,4.110240e-04,2.415488e-05
5.431110e-02,3.249448e-04,2.048504e-05
5.594043e-02,2.916061e-04,1.815390e-05
5.761864e-02,2.464424e-04,1.570477e-05
5.934720e-02,2.545325e-04,1.524081e-05
6.112762e-02,2.584435e-04,1.464866e-05
6.296145e-02,2.151912e-04,1.271360e-05
6.485029e-02,1.690754e-04,1.057044e-05
6.679580e-02,1.412414e-04,9.127028e-06
6.879967e-02,8.441530e-05,6.578407e-06
7.086366e-02,8.363320e-05,6.261482e-06
7.298957e-02,7.429085e-05,5.610189e-06
7.517926e-02,7.576136e-05,5.490820e-06
7.743464e-02,6.069370e-05,4.694535e-06
7.975768e-02,5.074239e-05,4.131762e-06
8.215041e-02,3.227468e-05,3.137236e-06
8.461492e-02,2.694018e-05,2.772626e-06
8.715337e-02,2.378535e-05,2.490011e-06
8.976797e-02,1.667256e-05,2.003195e-06
9.246101e-02,1.569058e-05,1.848422e-06
9.523484e-02,6.695275e-06,1.158458e-06
9.809188e-02,5.896879e-06,1.041064e-06
1.010346e-01,6.078710e-06,1.032798e-06
1.040657e-01,2.834436e-06,6.719896e-07
1.071876e-01,2.467810e-06,6.116983e-07
1.104033e-01,2.992956e-06,6.587149e-07
1.137154e-01,1.978206e-06,5.200877e-07
1.171268e-01,2.628736e-06,5.965685e-07
1.206406e-01,2.184489e-06,5.278525e-07
1.242599e-01,3.144063e-06,6.259837e-07
1.279877e-01,4.060368e-06,7.093037e-07
1.318273e-01,3.224084e-06,6.273584e-07
1.357821e-01,4.176981e-06,7.256057e-07
1.398556e-01,4.765676e-06,7.724031e-07
1.440512e-01,4.493708e-06,7.464913e-07
1.483728e-01,2.852200e-06,5.882399e-07
1.528240e-01,3.614424e-06,6.492164e-07
1.574087e-01,3.155908e-06,5.970365e-07
1.621309e-01,2.416540e-06,5.347431e-07
1.669949e-01,2.048189e-06,4.848043e-07
1.720047e-01,2.470548e-06,5.229800e-07
1.771648e-01,1.268255e-06,3.683344e-07
1.824798e-01,8.723138e-07,3.043339e-07
1.879542e-01,7.188918e-07,2.744106e-07
1.935928e-01,8.536232e-07,3.022914e-07
1.994006e-01,8.111186e-07,2.923001e-07
2.053826e-01,5.224761e-07,2.342612e-07
2.115441e-01,2.139566e-07,1.514522e-07
2.178904e-01,2.448988e-07,1.659246e-07
2.244271e-01,1.214922e-07,1.189146e-07
2.311599e-01,2.256228e-07,1.699566e-07
2.380947e-01,4.369572e-07,2.527545e-07
2.452376e-01,3.769035e-07,2.668247e-07
2.525947e-01,3.828771e-07,2.710737e-07
2.601726e-01,2.199752e-07,2.201167e-07
2.679777e-01,2.839974e-07,2.841897e-07
2.729295e-01,2.392170e-06,1.694637e-06
