1.877181208053691208e-01,5.681219873442865574e-06
1.910402684563758391e-01,1.051672006331902318e-05
1.943624161073825574e-01,1.075022204920981413e-06
1.976845637583892756e-01,6.885626471686442885e-06
2.010067114093959662e-01,6.915522988560121779e-06
2.043288590604026844e-01,7.744184428457747146e-07
2.076510067114094027e-01,7.090541761223500124e-06
2.109731543624160932e-01,3.950877780692929721e-06
2.142953020134228115e-01,1.371037648665878294e-06
2.176174496644295298e-01,6.413944991971762736e-06
2.209395973154362480e-01,1.903974691368487382e-06
2.242617449664429663e-01,2.235259608589059772e-06
2.275838926174496568e-01,5.168655699678656856e-06
2.309060402684563751e-01,7.867206582544731532e-07
2.342281879194630934e-01,2.939844552192406116e-06
2.375503355704697839e-01,3.714111266858526063e-06
2.408724832214765021e-01,4.290088553202000836e-07
2.441946308724832204e-01,3.268332401005886686e-06
2.475167785234899387e-01,2.356646253135708637e-06
2.508389261744966570e-01,5.722487216682647626e-07
2.541610738255033475e-01,3.181091738406570538e-06
2.574832214765100380e-01,1.297668943775812911e-06
2.608053691275167840e-01,9.492906140053762268e-07
2.641275167785234745e-01,2.759555892623510584e-06
2.674496644295302206e-01,6.219104531988731092e-07
2.707718120805369111e-01,1.340215785857623482e-06
2.740939597315436016e-01,2.145978667924231621e-06
2.774161073825503476e-01,3.140468633408729900e-07
2.807382550335570381e-01,1.601212376087243989e-06
2.840604026845637842e-01,1.491240370638449943e-06
2.873825503355704747e-01,2.910274323504296879e-07
2.907046979865771652e-01,1.669454485831337666e-06
2.940268456375839112e-01,9.179222600236998718e-07
2.973489932885906017e-01,4.387293232347429434e-07
3.006711409395972923e-01,1.550362070036714708e-06
3.039932885906040383e-01,5.009470186456219903e-07
3.073154362416107288e-01,6.443126511655945822e-07
3.106375838926174193e-01,1.294964788824097890e-06
3.139597315436241654e-01,2.641968008235560352e-07
3.172818791946308559e-01,8.190582094122323453e-07
3.206040268456376019e-01,9.746978001141677854e-07
3.239261744966442924e-01,1.890120439174893290e-07
3.272483221476509829e-01,9.098153248633211346e-07
3.305704697986577290e-01,6.593596088282630183e-07
3.338926174496644195e-01,2.293952474057174193e-07
3.372147651006711655e-01,8.999294875954978092e-07
3.405369127516778560e-01,4.017550251995238762e-07
3.438590604026845465e-01,3.289054188099420101e-07
3.471812080536912926e-01,8.023449514749584090e-07
3.505033557046979831e-01,2.302779132177349752e-07
3.538255033557046736e-01,4.352814094463608925e-07
3.571476510067114196e-01,6.484009596956657183e-07
3.604697986577181101e-01,1.487836277101038386e-07
3.637919463087248007e-01,5.103576667503329950e-07
3.671140939597315467e-01,4.757693112029479494e-07
3.704362416107382372e-01,1.418183066761306346e-07
3.737583892617449832e-01,5.344327283228494115e-07
3.770805369127516737e-01,3.182558419037578372e-07
3.804026845637583643e-01,1.826961632061647945e-07
3.837248322147651103e-01,5.056007478852888041e-07
3.870469798657718008e-01,1.991104431534363984e-07
3.903691275167785468e-01,2.419813495787377727e-07
3.936912751677852373e-01,4.354623033699718145e-07
3.970134228187919279e-01,1.283545503427762565e-07
4.003355704697986739e-01,2.944680258431873100e-07
4.036577181208053644e-01,3.430254689387667674e-07
4.069798657718120549e-01,1.036778616801892503e-07
4.103020134228188009e-01,3.235413187872739926e-07
4.136241610738254915e-01,2.485377731309981937e-07
4.169463087248321820e-01,1.138239710110746527e-07
4.202684563758389280e-01,3.226258446952427205e-07
4.235906040268456185e-01,1.685797056923495970e-07
4.269127516778523646e-01,1.431267552800455497e-07
4.302348993288590551e-01,2.941137591051210322e-07
4.335570469798657456e-01,1.131640189784900048e-07
4.368791946308724916e-01,1.759396720918974637e-07
4.402013422818791821e-01,2.466046422667026721e-07
4.435234899328859282e-01,8.498295105800842436e-08
4.468456375838926187e-01,2.000232542310612297e-07
4.501677852348993092e-01,1.914519778417928659e-07
4.534899328859060552e-01,8.045494894540773567e-08
4.568120805369127457e-01,2.083993678771819932e-07
4.601342281879194362e-01,1.395262508698555172e-07
4.634563758389261823e-01,9.191932304607264769e-08
4.667785234899328728e-01,1.996247663745826795e-07
4.701006711409395633e-01,9.884702861040078786e-08
4.734228187919463093e-01,1.102319317206051853e-07
4.767449664429529999e-01,1.767882835023913897e-07
4.800671140939597459e-01,7.339903127398790875e-08
4.833892617449664364e-01,1.271004245719509734e-07
4.867114093959731269e-01,1.457425705863094683e-07
4.900335570469798729e-01,6.311919455453298871e-08
4.933557046979865635e-01,1.367051051131716909e-07
4.966778523489933095e-01,1.131315192988509973e-07
5.000000000000000000e-01,6.479049163376952709e-08
